"snr","trial","stoppingT"
0.06,"V172",606
0.06,"V173",1295
0.06,"V174",2034
0.06,"V175",687
0.06,"V176",1129
0.06,"V177",2401
0.06,"V178",2401
0.06,"V179",891
0.06,"V180",807
0.06,"V181",863
0.06,"V182",436
0.06,"V183",2401
0.06,"V184",770
0.06,"V185",2212
0.06,"V186",1109
0.06,"V187",647
0.06,"V188",1971
0.06,"V189",1402
0.06,"V190",768
0.06,"V191",228
0.06,"V192",1768
0.06,"V193",1938
0.06,"V194",774
0.06,"V195",1686
0.06,"V196",2260
0.06,"V197",2401
0.06,"V198",1155
0.06,"V199",1402
0.06,"V200",340
0.08,"V1",378
0.08,"V2",801
0.08,"V3",937
0.08,"V4",882
0.08,"V5",704
0.08,"V6",670
0.08,"V7",709
0.08,"V8",733
0.08,"V9",214
0.08,"V10",760
0.08,"V11",2121
0.08,"V12",662
0.08,"V13",1059
0.08,"V14",213
0.08,"V15",751
0.08,"V16",948
0.08,"V17",804
0.08,"V18",695
0.08,"V19",666
0.08,"V20",673
0.08,"V21",158
0.08,"V22",944
0.08,"V23",784
0.08,"V24",655
0.08,"V25",918
0.08,"V26",1687
0.08,"V27",829
0.08,"V28",985
0.08,"V29",809
0.08,"V30",577
0.08,"V31",928
0.08,"V32",820
0.08,"V33",255
0.08,"V34",869
0.08,"V35",1218
0.08,"V36",724
0.08,"V37",768
0.08,"V38",766
0.08,"V39",855
0.08,"V40",1607
0.08,"V41",241
0.08,"V42",897
0.08,"V43",677
0.08,"V44",830
0.08,"V45",1026
0.08,"V46",726
0.08,"V47",712
0.08,"V48",754
0.08,"V49",748
0.08,"V50",776
0.08,"V51",1013
0.08,"V52",800
0.08,"V53",710
0.08,"V54",1068
0.08,"V55",2401
0.08,"V56",769
0.08,"V57",1963
0.08,"V58",1331
0.08,"V59",503
0.08,"V60",727
0.08,"V61",694
0.08,"V62",209
0.08,"V63",1013
0.08,"V64",1254
0.08,"V65",1342
0.08,"V66",238
0.08,"V67",933
0.08,"V68",957
0.08,"V69",187
0.08,"V70",1097
0.08,"V71",725
0.08,"V72",959
0.08,"V73",1003
0.08,"V74",837
0.08,"V75",209
0.08,"V76",950
0.08,"V77",727
0.08,"V78",1951
0.08,"V79",760
0.08,"V80",770
0.08,"V81",373
0.08,"V82",815
0.08,"V83",1385
0.08,"V84",803
0.08,"V85",321
0.08,"V86",814
0.08,"V87",794
0.08,"V88",516
0.08,"V89",1798
0.08,"V90",789
0.08,"V91",730
0.08,"V92",959
0.08,"V93",793
0.08,"V94",883
0.08,"V95",2238
0.08,"V96",699
0.08,"V97",1211
0.08,"V98",694
0.08,"V99",884
0.08,"V100",679
0.08,"V101",705
0.08,"V102",328
0.08,"V103",767
0.08,"V104",922
0.08,"V105",1077
0.08,"V106",936
0.08,"V107",966
0.08,"V108",704
0.08,"V109",1044
0.08,"V110",1003
0.08,"V111",818
0.08,"V112",765
0.08,"V113",704
0.08,"V114",686
0.08,"V115",919
0.08,"V116",947
0.08,"V117",750
0.08,"V118",696
0.08,"V119",1199
0.08,"V120",907
0.08,"V121",1136
0.08,"V122",743
0.08,"V123",334
0.08,"V124",770
0.08,"V125",229
0.08,"V126",892
0.08,"V127",1468
0.08,"V128",919
0.08,"V129",1191
0.08,"V130",868
0.08,"V131",2119
0.08,"V132",776
0.08,"V133",1375
0.08,"V134",893
0.08,"V135",168
0.08,"V136",834
0.08,"V137",993
0.08,"V138",1522
0.08,"V139",762
0.08,"V140",652
0.08,"V141",840
0.08,"V142",863
0.08,"V143",796
0.08,"V144",781
0.08,"V145",1772
0.08,"V146",1338
0.08,"V147",737
0.08,"V148",879
0.08,"V149",1075
0.08,"V150",859
0.08,"V151",915
0.08,"V152",590
0.08,"V153",762
0.08,"V154",622
0.08,"V155",981
0.08,"V156",726
0.08,"V157",828
0.08,"V158",632
0.08,"V159",2401
0.08,"V160",749
0.08,"V161",725
0.08,"V162",952
0.08,"V163",716
0.08,"V164",739
0.08,"V165",862
0.08,"V166",1198
0.08,"V167",661
0.08,"V168",827
0.08,"V169",948
0.08,"V170",744
0.08,"V171",1154
0.08,"V172",1128
0.08,"V173",891
0.08,"V174",1060
0.08,"V175",814
0.08,"V176",852
0.08,"V177",669
0.08,"V178",679
0.08,"V179",382
0.08,"V180",808
0.08,"V181",935
0.08,"V182",1062
0.08,"V183",913
0.08,"V184",741
0.08,"V185",210
0.08,"V186",703
0.08,"V187",953
0.08,"V188",844
0.08,"V189",1154
0.08,"V190",748
0.08,"V191",704
0.08,"V192",778
0.08,"V193",1279
0.08,"V194",881
0.08,"V195",775
0.08,"V196",830
0.08,"V197",2279
0.08,"V198",1151
0.08,"V199",1028
0.08,"V200",178
0.1,"V1",770
0.1,"V2",899
0.1,"V3",703
0.1,"V4",750
0.1,"V5",716
0.1,"V6",719
0.1,"V7",708
0.1,"V8",706
0.1,"V9",1136
0.1,"V10",270
0.1,"V11",801
0.1,"V12",670
0.1,"V13",702
0.1,"V14",1040
0.1,"V15",840
0.1,"V16",723
0.1,"V17",1073
0.1,"V18",711
0.1,"V19",728
0.1,"V20",745
0.1,"V21",554
0.1,"V22",807
0.1,"V23",693
0.1,"V24",758
0.1,"V25",873
0.1,"V26",719
0.1,"V27",737
0.1,"V28",729
0.1,"V29",266
0.1,"V30",719
0.1,"V31",799
0.1,"V32",1135
0.1,"V33",840
0.1,"V34",1097
0.1,"V35",721
0.1,"V36",805
0.1,"V37",641
0.1,"V38",788
0.1,"V39",782
0.1,"V40",662
0.1,"V41",859
0.1,"V42",833
0.1,"V43",677
0.1,"V44",742
0.1,"V45",1027
0.1,"V46",809
0.1,"V47",739
0.1,"V48",844
0.1,"V49",1025
0.1,"V50",707
0.1,"V51",842
0.1,"V52",764
0.1,"V53",697
0.1,"V54",625
0.1,"V55",930
0.1,"V56",895
0.1,"V57",955
0.1,"V58",720
0.1,"V59",639
0.1,"V60",797
0.1,"V61",729
0.1,"V62",819
0.1,"V63",927
0.1,"V64",695
0.1,"V65",1062
0.1,"V66",771
0.1,"V67",859
0.1,"V68",902
0.1,"V69",782
0.1,"V70",1032
0.1,"V71",903
0.1,"V72",772
0.1,"V73",720
0.1,"V74",769
0.1,"V75",728
0.1,"V76",703
0.1,"V77",673
0.1,"V78",734
0.1,"V79",971
0.1,"V80",948
0.1,"V81",266
0.1,"V82",203
0.1,"V83",481
0.1,"V84",730
0.1,"V85",751
0.1,"V86",778
0.1,"V87",715
0.1,"V88",801
0.1,"V89",229
0.1,"V90",1621
0.1,"V91",915
0.1,"V92",815
0.1,"V93",728
0.1,"V94",956
0.1,"V95",711
0.1,"V96",716
0.1,"V97",708
0.1,"V98",680
0.1,"V99",789
0.1,"V100",818
0.1,"V101",793
0.1,"V102",963
0.1,"V103",1077
0.1,"V104",796
0.1,"V105",783
0.1,"V106",708
0.1,"V107",753
0.1,"V108",686
0.1,"V109",728
0.1,"V110",682
0.1,"V111",889
0.1,"V112",912
0.1,"V113",733
0.1,"V114",872
0.1,"V115",775
0.1,"V116",692
0.1,"V117",879
0.1,"V118",1148
0.1,"V119",1338
0.1,"V120",765
0.1,"V121",509
0.1,"V122",804
0.1,"V123",790
0.1,"V124",837
0.1,"V125",882
0.1,"V126",755
0.1,"V127",785
0.1,"V128",705
0.1,"V129",1062
0.1,"V130",715
0.1,"V131",760
0.1,"V132",988
0.1,"V133",703
0.1,"V134",690
0.1,"V135",784
0.1,"V136",750
0.1,"V137",784
0.1,"V138",744
0.1,"V139",782
0.1,"V140",1072
0.1,"V141",815
0.1,"V142",707
0.1,"V143",146
0.1,"V144",704
0.1,"V145",678
0.1,"V146",808
0.1,"V147",680
0.1,"V148",880
0.1,"V149",914
0.1,"V150",846
0.1,"V151",802
0.1,"V152",650
0.1,"V153",883
0.1,"V154",737
0.1,"V155",866
0.1,"V156",708
0.1,"V157",755
0.1,"V158",838
0.1,"V159",826
0.1,"V160",1122
0.1,"V161",1046
0.1,"V162",1346
0.1,"V163",428
0.1,"V164",892
0.1,"V165",439
0.1,"V166",739
0.1,"V167",693
