615.0,616.0,614.0,615.0,615.0,166.0,617.0,115.0,616.0,617.0,616.0,615.0,616.0,615.0,615.0,616.0,615.0,613.0,616.0,618.0,613.0,616.0,616.0,616.0,616.0,614.0,613.0,612.0,615.0,616.0,618.0,617.0,615.0,615.0,614.0,615.0,617.0,616.0,615.0,617.0,214.0,131.0,616.0,616.0,617.0,616.0,616.0,138.0,616.0,617.0,617.0,614.0,615.0,616.0,608.0,616.0,614.0,614.0,617.0,615.0,615.0,615.0,368.0,616.0,616.0,617.0,619.0,616.0,615.0,615.0,616.0,616.0,615.0,613.0,616.0,617.0,189.0,618.0,613.0,616.0,617.0,615.0,616.0,617.0,616.0,616.0,616.0,615.0,615.0,615.0,616.0,615.0,616.0,617.0,611.0,616.0,616.0,617.0,617.0,616.0
617.0,618.0,617.0,616.0,615.0,611.0,618.0,618.0,614.0,616.0,617.0,615.0,617.0,616.0,618.0,617.0,617.0,616.0,616.0,617.0,298.0,610.0,617.0,618.0,174.0,617.0,617.0,615.0,616.0,617.0,612.0,349.0,616.0,613.0,616.0,614.0,606.0,617.0,617.0,618.0,617.0,618.0,613.0,618.0,617.0,213.0,614.0,613.0,616.0,616.0,616.0,94.0,615.0,618.0,616.0,614.0,616.0,619.0,91.0,227.0,618.0,616.0,616.0,612.0,616.0,105.0,617.0,618.0,616.0,616.0,616.0,619.0,616.0,617.0,618.0,620.0,616.0,619.0,617.0,616.0,617.0,618.0,613.0,612.0,617.0,617.0,616.0,265.0,618.0,618.0,615.0,617.0,616.0,616.0,615.0,616.0,616.0,617.0,615.0,614.0
616.0,615.0,620.0,614.0,618.0,620.0,620.0,619.0,616.0,617.0,617.0,615.0,618.0,620.0,618.0,623.0,614.0,622.0,618.0,620.0,619.0,619.0,620.0,621.0,620.0,615.0,618.0,618.0,189.0,615.0,611.0,620.0,617.0,617.0,616.0,617.0,618.0,618.0,408.0,617.0,622.0,613.0,430.0,621.0,614.0,133.0,615.0,618.0,614.0,618.0,617.0,617.0,617.0,618.0,617.0,617.0,619.0,618.0,617.0,181.0,617.0,621.0,620.0,618.0,619.0,616.0,615.0,617.0,612.0,615.0,617.0,619.0,621.0,613.0,617.0,606.0,617.0,615.0,606.0,125.0,620.0,617.0,619.0,618.0,493.0,613.0,616.0,94.0,616.0,252.0,618.0,620.0,620.0,618.0,617.0,616.0,620.0,618.0,616.0,621.0
631.0,619.0,623.0,625.0,624.0,631.0,615.0,632.0,617.0,622.0,630.0,628.0,130.0,630.0,630.0,627.0,622.0,635.0,618.0,621.0,629.0,620.0,616.0,621.0,216.0,626.0,624.0,632.0,636.0,623.0,638.0,620.0,625.0,624.0,624.0,624.0,623.0,624.0,625.0,617.0,629.0,623.0,631.0,628.0,620.0,619.0,619.0,619.0,622.0,120.0,633.0,626.0,624.0,615.0,615.0,620.0,633.0,632.0,618.0,624.0,625.0,624.0,632.0,636.0,624.0,627.0,616.0,623.0,634.0,624.0,618.0,623.0,625.0,621.0,622.0,616.0,618.0,619.0,631.0,628.0,625.0,632.0,612.0,628.0,623.0,623.0,616.0,616.0,630.0,627.0,623.0,621.0,621.0,624.0,628.0,621.0,619.0,628.0,622.0,625.0
629.0,643.0,655.0,661.0,640.0,654.0,645.0,672.0,643.0,635.0,628.0,632.0,637.0,639.0,642.0,673.0,675.0,638.0,662.0,656.0,669.0,649.0,655.0,639.0,644.0,649.0,627.0,651.0,652.0,648.0,648.0,647.0,324.0,632.0,644.0,641.0,677.0,642.0,617.0,611.0,652.0,630.0,644.0,631.0,644.0,658.0,654.0,691.0,639.0,647.0,647.0,633.0,647.0,635.0,635.0,648.0,624.0,671.0,668.0,621.0,632.0,621.0,647.0,651.0,650.0,633.0,652.0,651.0,665.0,646.0,629.0,630.0,642.0,640.0,657.0,687.0,384.0,695.0,669.0,644.0,314.0,657.0,630.0,689.0,673.0,659.0,641.0,635.0,708.0,664.0,630.0,621.0,654.0,662.0,171.0,659.0,415.0,634.0,631.0,621.0
658.0,920.0,713.0,666.0,705.0,683.0,786.0,734.0,680.0,768.0,981.0,796.0,660.0,816.0,755.0,1034.0,1024.0,792.0,1133.0,854.0,711.0,686.0,985.0,836.0,771.0,963.0,905.0,735.0,870.0,968.0,788.0,89.0,864.0,697.0,1035.0,654.0,746.0,807.0,666.0,904.0,114.0,709.0,888.0,831.0,699.0,683.0,917.0,740.0,845.0,667.0,647.0,753.0,786.0,800.0,1180.0,628.0,937.0,875.0,978.0,924.0,686.0,714.0,779.0,793.0,945.0,998.0,843.0,1021.0,909.0,688.0,820.0,726.0,695.0,919.0,966.0,1106.0,652.0,657.0,753.0,836.0,822.0,839.0,1032.0,759.0,797.0,1003.0,899.0,631.0,668.0,684.0,763.0,823.0,716.0,890.0,672.0,842.0,797.0,876.0,697.0,1034.0
421.0,1206.0,1356.0,-1.0,-1.0,357.0,641.0,1356.0,1227.0,1027.0,-1.0,-1.0,763.0,1056.0,123.0,1528.0,1079.0,1237.0,-1.0,1538.0,633.0,989.0,1420.0,-1.0,-1.0,1015.0,-1.0,1104.0,655.0,1550.0,1437.0,1680.0,-1.0,-1.0,-1.0,-1.0,1722.0,844.0,-1.0,-1.0,-1.0,975.0,-1.0,-1.0,1835.0,-1.0,-1.0,1336.0,1279.0,1721.0,988.0,-1.0,1445.0,-1.0,1709.0,-1.0,1105.0,1199.0,1436.0,-1.0,1658.0,1573.0,1188.0,1084.0,1134.0,1115.0,-1.0,1290.0,167.0,757.0,875.0,-1.0,1115.0,1176.0,92.0,444.0,-1.0,819.0,1249.0,-1.0,842.0,1067.0,-1.0,954.0,1119.0,-1.0,672.0,88.0,1626.0,278.0,1421.0,-1.0,1482.0,1480.0,1689.0,1561.0,-1.0,123.0,-1.0,-1.0
